,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren,age
443,350000.0,3,1.5,1250,219978,1.0,4,6,1250,0.0,98038,47.4056,-121.955,1930,210394,0,35
444,205000.0,3,1.0,940,7980,1.0,4,7,940,0.0,98032,47.3838,-122.289,1150,8050,0,55
445,400000.0,3,1.75,1920,9102,1.0,3,7,1920,0.0,98072,47.7487,-122.082,1920,9760,0,47
447,505000.0,3,2.0,1260,5460,1.0,3,7,1260,0.0,98034,47.7355,-122.18,1510,5460,0,43
448,475000.0,5,2.5,2340,7200,1.0,3,7,1300,0.0,98034,47.7206,-122.211,1930,7221,0,40
449,520000.0,3,2.25,2590,9263,1.0,5,8,1440,0.0,98028,47.7691,-122.262,2580,9450,0,38
451,333500.0,3,1.75,1220,9732,1.0,3,7,1220,0.0,98011,47.7736,-122.214,1630,10007,0,50
453,691100.0,3,2.75,2360,16117,1.0,4,8,1710,0.0,98006,47.5698,-122.121,2120,16117,0,32
454,811000.0,3,1.75,1870,9897,1.0,4,8,1870,0.0,98040,47.5505,-122.221,1900,10005,0,55
457,705000.0,3,3.0,1970,20978,2.0,4,9,1770,0.0,98070,47.3844,-122.438,2280,75396,0,35
462,230000.0,3,2.0,1510,3413,2.0,3,7,1510,0.0,98031,47.3912,-122.167,1570,3777,0,30
465,80000.0,1,0.75,430,5050,1.0,2,4,430,0.0,98014,47.6499,-121.909,1200,7500,0,103
466,465000.0,3,1.75,1480,6360,1.0,3,7,1480,0.0,98133,47.7311,-122.353,1480,6360,0,61
470,290900.0,2,2.0,1610,17600,2.0,3,6,1610,1983.0,98178,47.4855,-122.266,1310,12950,1,85
477,438924.0,3,1.5,1050,4590,1.0,3,7,850,0.0,98115,47.6943,-122.29,1770,5400,0,66
479,590000.0,4,2.75,2910,10650,1.0,3,8,1780,0.0,98033,47.6658,-122.188,2920,10988,0,40
480,378500.0,4,1.75,1700,8640,1.0,3,7,850,0.0,98006,47.5772,-122.153,1620,9000,0,60
482,849950.0,3,3.0,2990,9773,2.0,4,8,2990,0.0,98005,47.6344,-122.174,2230,11553,0,42
483,525000.0,3,1.5,1350,6000,1.0,3,7,900,0.0,98136,47.5275,-122.391,1730,6012,0,65
487,207950.0,2,2.0,890,5000,1.0,3,6,890,0.0,98118,47.5158,-122.264,1860,5000,0,98
489,1280000.0,5,2.5,3400,9500,2.0,4,8,3400,0.0,98027,47.5645,-122.082,3080,11081,0,38
490,452000.0,4,1.5,1580,7350,1.0,4,7,960,0.0,98052,47.6734,-122.154,1560,7350,0,52
492,232000.0,3,1.75,1300,11230,1.0,5,7,1300,0.0,98042,47.3811,-122.087,1300,10794,0,47
494,397500.0,3,2.0,1510,6710,1.0,3,7,1070,0.0,98034,47.7193,-122.216,1660,6600,0,43
496,725000.0,4,2.0,2110,4140,2.0,3,9,1710,2003.0,98116,47.5836,-122.387,1440,4420,1,90
497,299000.0,3,2.75,3080,19635,1.0,4,7,1610,0.0,98032,47.3841,-122.284,2424,12410,0,57
498,625000.0,2,1.5,1490,5750,1.5,4,7,1190,0.0,98116,47.5872,-122.39,1590,4025,0,115
501,475000.0,2,1.0,1490,3825,1.0,3,7,860,0.0,98117,47.6799,-122.381,1460,3825,0,86
502,342000.0,3,2.0,1930,11947,1.0,4,8,1930,0.0,98042,47.3672,-122.151,2200,12825,0,49
504,280000.0,3,1.5,1670,11610,1.0,4,7,1670,0.0,98055,47.4404,-122.191,1930,10200,0,52
506,529000.0,3,1.0,1210,3328,1.5,4,7,1210,0.0,98107,47.6729,-122.363,1640,3333,0,91
507,442000.0,3,1.0,1190,5100,1.0,4,7,1030,0.0,98136,47.5346,-122.385,1690,5100,0,74
508,615000.0,2,1.0,1540,6872,1.0,4,7,820,0.0,98119,47.6454,-122.373,1420,5538,0,69
510,585000.0,4,1.75,2430,7559,1.0,4,8,1580,0.0,98052,47.7206,-122.11,1980,8750,0,34
513,290000.0,4,1.0,1330,8184,1.5,3,7,1330,0.0,98133,47.7343,-122.347,1220,660,0,66
514,615000.0,3,1.75,1900,5000,1.0,5,7,950,0.0,98116,47.5789,-122.393,1770,5000,0,64
515,300000.0,2,1.0,1100,7680,1.0,4,7,1100,0.0,98133,47.7439,-122.339,1460,7680,0,65
516,308000.0,3,1.0,1980,39150,1.5,3,6,1580,0.0,98030,47.3818,-122.225,1860,11811,0,83
520,288000.0,3,1.0,1190,7560,1.0,5,6,1190,0.0,98058,47.452,-122.177,1190,7560,0,57
521,190000.0,2,1.0,630,6000,1.0,3,6,630,2005.0,98178,47.4973,-122.221,1470,6840,1,72
523,235000.0,4,1.5,1690,11054,1.0,4,5,1690,0.0,98055,47.4667,-122.215,1690,9040,0,85
524,275000.0,2,1.0,940,5000,1.0,3,6,940,0.0,98126,47.5186,-122.374,940,5000,0,64
528,365000.0,4,1.0,1590,7085,1.5,3,6,1590,0.0,98125,47.7315,-122.305,1320,7085,0,71
529,662000.0,3,1.75,2500,36947,1.0,3,9,2500,0.0,98052,47.6917,-122.084,2590,28837,0,31
530,270500.0,3,2.5,1780,7848,1.0,3,7,1320,0.0,98038,47.3608,-122.056,1680,7848,0,37
531,200000.0,2,1.5,1360,1898,2.0,3,7,1360,0.0,98092,47.2852,-122.19,1360,1898,0,37
533,160000.0,3,1.5,1010,9600,1.0,4,7,1010,0.0,98198,47.4097,-122.316,1400,9660,0,53
534,204000.0,3,1.0,1040,7405,1.0,4,6,1040,0.0,98010,47.3105,-122.021,1580,7405,0,44
535,358000.0,3,2.25,1610,6655,2.0,4,7,1610,0.0,98058,47.4296,-122.161,1780,7529,0,30
536,452000.0,4,1.75,1570,8268,1.0,3,7,1570,0.0,98011,47.7373,-122.197,1870,8190,0,36
537,595000.0,2,2.0,1510,4000,1.0,4,7,1010,0.0,98103,47.6582,-122.345,1920,4000,0,115
542,318888.0,4,1.75,2320,12000,1.0,4,8,2270,0.0,98032,47.3644,-122.28,2120,9880,0,42
543,530000.0,3,2.25,2120,40518,1.0,3,8,2120,0.0,98075,47.5896,-122.009,2480,13492,0,48
544,375000.0,3,2.25,2120,18500,2.0,4,8,2120,0.0,98031,47.3914,-122.169,2120,14479,0,32
548,315000.0,4,2.75,2300,18360,1.0,4,7,1560,0.0,98058,47.4518,-122.16,1870,9588,0,36
549,215000.0,2,1.0,1320,8865,1.0,4,6,1320,0.0,98168,47.4949,-122.3,1190,6490,0,72
550,705000.0,3,1.75,2180,10221,1.0,4,7,1140,0.0,98040,47.5885,-122.248,2180,8535,0,69
552,451000.0,3,1.75,1790,9813,2.0,3,7,1790,0.0,98155,47.749,-122.305,1520,10125,0,66
553,261000.0,2,1.0,750,8125,1.0,4,6,750,0.0,98055,47.4727,-122.198,1340,8750,0,72
554,396000.0,3,1.5,1300,8280,1.0,5,7,1300,0.0,98028,47.7403,-122.256,1570,8692,0,59
556,1950000.0,7,3.5,4640,15235,2.0,3,11,2860,2003.0,98040,47.5666,-122.231,3230,20697,1,50
557,238000.0,4,1.0,1400,7242,1.5,3,7,1400,0.0,98188,47.4339,-122.291,1310,7314,0,56
558,750000.0,6,1.75,2750,9563,2.0,4,8,2750,0.0,98052,47.6368,-122.097,2040,9563,0,42
560,460000.0,4,3.0,2230,108900,1.0,3,7,1410,0.0,98065,47.52,-121.845,1960,65340,0,37
561,404950.0,4,2.25,2340,217014,1.0,4,8,2340,0.0,98092,47.2953,-122.083,2340,107898,0,33
564,638700.0,3,1.75,2080,9162,1.0,3,7,1370,0.0,98005,47.5846,-122.168,1870,8944,0,55
566,260000.0,3,1.0,1180,5350,1.5,4,6,1180,0.0,98178,47.505,-122.259,1490,5350,0,56
567,671500.0,5,2.75,2160,4000,1.5,5,7,1530,0.0,98105,47.667,-122.289,2040,4000,0,88
568,610000.0,3,1.0,1180,3400,1.5,3,8,1180,0.0,98109,47.6376,-122.353,1440,3400,0,108
569,405000.0,2,0.75,1160,15029,1.0,4,6,870,0.0,98014,47.6929,-121.87,1870,25346,0,78
572,442000.0,5,3.0,2560,5445,1.5,4,7,1760,0.0,98108,47.5502,-122.311,1080,5445,0,88
574,263500.0,3,1.75,1330,9917,1.0,3,7,1040,0.0,98058,47.4478,-122.161,1330,9081,0,34
575,300000.0,2,1.0,1220,75794,1.0,4,7,1220,0.0,98038,47.4219,-122.007,2010,98010,0,52
579,180000.0,3,1.0,1384,8960,1.0,4,6,1384,0.0,98023,47.3062,-122.371,1000,8470,0,50
581,264000.0,3,1.5,1820,10608,1.0,4,7,1820,0.0,98003,47.3366,-122.306,1380,8976,0,53
582,730000.0,2,2.25,2130,4920,1.5,4,7,1530,0.0,98116,47.573,-122.409,2130,4920,0,74
583,439000.0,4,2.25,2060,10070,2.0,3,7,2060,0.0,98034,47.7258,-122.177,2060,8155,0,40
584,268500.0,4,1.75,1420,7500,1.0,4,7,1080,0.0,98031,47.4025,-122.176,1500,7260,0,34
585,330000.0,3,1.75,1510,15744,1.0,3,7,1510,0.0,98045,47.476000000000006,-121.755,1470,15744,0,30
586,640000.0,3,2.5,2160,4000,1.5,3,8,1960,2013.0,98122,47.6045,-122.307,2160,5120,1,112
587,900000.0,3,2.5,3180,12600,2.0,4,11,3180,0.0,98074,47.6366,-122.058,3030,12835,0,37
588,370000.0,3,2.25,2110,13300,2.0,4,8,2110,0.0,98038,47.3725,-122.06,2470,14000,0,30
589,685000.0,3,2.0,2060,2900,1.5,5,8,1330,0.0,98144,47.5897,-122.292,1910,3900,0,84
590,505000.0,3,1.5,1830,217800,1.0,3,7,1010,0.0,98053,47.6277,-121.972,2450,165963,0,34
591,265000.0,3,1.75,1820,32666,1.0,4,7,1820,0.0,98022,47.1803,-121.974,2050,43560,0,49
599,1220000.0,4,2.25,3200,15367,2.0,4,9,3200,0.0,98040,47.5494,-122.216,3070,15263,0,53
603,460000.0,3,1.75,1440,7070,1.0,3,7,1440,0.0,98052,47.6947,-122.125,1440,7210,0,35
604,435500.0,3,2.25,1450,4789,2.0,3,7,1450,0.0,98029,47.5665,-122.018,1560,4490,0,30
605,469000.0,4,2.75,3550,13938,1.0,5,8,2100,0.0,98188,47.425,-122.283,2050,9000,0,49
607,443500.0,2,1.0,940,6804,1.0,3,7,940,0.0,98177,47.7047,-122.373,1150,6930,0,66
615,425000.0,3,2.25,1820,8814,1.0,3,7,1280,0.0,98125,47.7162,-122.309,1810,7515,0,48
616,525000.0,3,2.25,1490,9414,2.0,3,7,1490,0.0,98052,47.6844,-122.113,1290,10125,0,34
618,175000.0,3,1.0,1250,9775,1.0,3,7,1250,0.0,98045,47.4474,-121.771,1390,9650,0,44
619,210000.0,3,2.0,1440,7210,1.0,3,8,1440,0.0,98092,47.3128,-122.184,1700,7245,0,32
621,577000.0,3,2.5,2060,5750,1.0,3,7,1330,0.0,98116,47.5671,-122.391,1920,5750,0,39
622,200000.0,3,1.5,1210,10588,1.0,4,7,1210,0.0,98002,47.2876,-122.212,1408,10588,0,57
624,325000.0,3,1.0,990,6750,1.0,4,6,990,0.0,98133,47.7125,-122.331,1440,6860,0,68
625,289500.0,3,1.0,960,6400,1.0,4,6,820,0.0,98178,47.496,-122.239,1200,6600,0,71
627,1040000.0,3,1.75,1900,9375,1.0,4,8,1330,0.0,98115,47.6821,-122.273,2760,9375,0,74
628,543500.0,3,2.25,1270,2790,1.0,3,7,990,0.0,98199,47.6581,-122.396,1920,4000,0,45
629,480000.0,4,2.25,3250,34293,2.0,4,9,3250,0.0,98042,47.3496,-122.094,3110,35982,0,32
630,218000.0,3,1.0,960,9633,1.0,5,6,960,0.0,98022,47.1951,-122.001,1080,8610,0,33
631,565000.0,2,1.75,1330,6000,1.0,4,7,960,1945.0,98199,47.6539,-122.396,1620,6000,1,101
632,426700.0,3,1.75,2080,7700,1.0,5,7,1600,0.0,98056,47.5375,-122.178,1680,7700,0,47
633,650000.0,3,2.5,2690,11575,1.0,3,8,2130,0.0,98028,47.7605,-122.267,2390,11782,0,58
636,214000.0,3,1.0,1200,8316,1.0,4,6,1200,0.0,98002,47.3221,-122.215,1200,8316,0,62
637,245000.0,3,1.5,1360,8910,2.0,5,7,1360,0.0,98188,47.4488,-122.275,1220,8912,0,66
640,378000.0,2,2.0,1300,3850,1.0,3,7,800,0.0,98136,47.5395,-122.39,950,5500,0,52
641,305000.0,4,2.5,2250,9091,1.0,3,7,1340,0.0,98001,47.33600000000001,-122.269,1540,7802,0,33
646,545000.0,3,1.75,1680,6200,1.5,3,7,1680,0.0,98136,47.5338,-122.384,1680,5100,0,99
647,530000.0,3,1.75,1320,2500,1.0,3,7,870,0.0,98105,47.6681,-122.305,1580,2750,0,97
648,157000.0,1,1.0,870,26326,1.0,3,6,870,0.0,98198,47.4152,-122.3,1250,10608,0,76
649,425000.0,4,1.0,1260,7645,1.5,3,6,1260,0.0,98146,47.5044,-122.35,1170,7649,0,90
650,220000.0,3,1.0,1000,6020,1.0,3,6,1000,0.0,98166,47.4793,-122.346,1300,8640,0,71
651,521000.0,4,1.75,2020,36400,1.0,4,8,1550,0.0,98077,47.7627,-122.076,2520,38255,0,39
652,325000.0,3,1.0,1920,6862,1.0,3,7,1120,0.0,98118,47.5193,-122.274,2000,6900,0,63
653,597500.0,3,2.0,2150,5400,1.5,4,7,1380,0.0,98126,47.555,-122.379,1940,6500,0,104
657,495000.0,3,1.0,990,6000,1.0,3,6,990,0.0,98105,47.6718,-122.267,1250,6000,0,72
659,888000.0,3,1.5,1250,8710,1.0,4,7,1250,0.0,98004,47.6245,-122.198,1750,9185,0,62
662,475000.0,3,2.5,1640,5097,2.0,3,7,1640,0.0,98155,47.7522,-122.278,1880,6000,0,46
664,323000.0,3,1.0,1290,12231,1.0,3,7,1290,0.0,98072,47.7404,-122.11,1390,11632,0,39
668,290000.0,3,1.5,1950,15954,1.0,4,8,1950,0.0,98003,47.33600000000001,-122.319,1940,12667,0,56
669,1250000.0,4,3.25,3160,5000,2.0,5,9,2360,0.0,98105,47.6597,-122.274,2220,4000,0,50
670,460000.0,3,1.75,1550,4708,1.0,4,7,860,0.0,98115,47.6759,-122.286,1880,5600,0,66
671,435000.0,4,2.5,1700,6380,1.0,4,7,850,0.0,98115,47.6988,-122.319,1380,6380,0,75
672,664000.0,4,2.75,2510,11880,1.0,5,8,1630,0.0,98006,47.5427,-122.181,2390,11211,0,37
674,385000.0,3,1.75,1800,18000,1.0,3,8,1200,0.0,98058,47.4406,-122.146,1800,18000,0,47
675,497000.0,3,2.25,1870,9315,1.0,3,7,1350,0.0,98034,47.705,-122.202,2230,9579,0,40
676,280000.0,2,1.0,1010,3000,1.0,4,7,1010,0.0,98045,47.4965,-121.785,1150,7000,0,90
677,188000.0,2,1.5,1120,17487,1.0,3,6,1120,0.0,98178,47.5024,-122.271,1690,8056,0,91
678,478500.0,3,1.0,2090,4755,1.0,3,8,1200,0.0,98136,47.5304,-122.387,1850,5300,0,46
680,222000.0,3,2.0,1440,7187,1.0,4,7,970,0.0,98023,47.291,-122.368,1440,7187,0,34
681,799000.0,4,3.0,2580,209523,2.0,3,8,2580,0.0,98053,47.6932,-122.006,3440,213444,0,31
684,400000.0,4,1.0,1420,4875,1.5,3,7,1420,0.0,98115,47.6942,-122.321,1110,5413,0,85
688,387500.0,3,1.0,1220,8329,1.0,3,6,1220,0.0,98115,47.6982,-122.298,1490,8322,0,69
690,373000.0,3,1.75,1830,11788,1.0,3,8,1430,0.0,98055,47.4862,-122.224,2140,11964,0,57
692,359900.0,4,2.25,2470,7698,2.0,3,8,2470,0.0,98058,47.4406,-122.141,2330,7986,0,32
693,410000.0,2,1.0,800,4342,1.0,3,6,670,0.0,98115,47.6997,-122.316,1210,4343,0,88
697,268000.0,4,1.75,1680,9966,1.0,3,7,1100,0.0,98198,47.3923,-122.311,2400,10369,0,38
698,225000.0,3,1.75,1760,26055,1.0,3,7,920,0.0,98042,47.3664,-122.1,1350,13475,0,36
699,980000.0,4,2.25,2240,11034,2.0,3,8,2240,0.0,98004,47.5894,-122.195,2300,11550,0,39
700,795000.0,2,1.0,1380,5000,1.5,3,5,1380,0.0,98106,47.5708,-122.359,1500,5000,0,110
701,195000.0,2,1.0,820,5100,1.0,3,6,820,0.0,98118,47.5156,-122.262,1170,5304,0,62
702,480000.0,4,2.0,2180,10575,1.0,2,6,1730,0.0,98005,47.589,-122.177,2180,12010,0,65
703,485000.0,4,2.0,1400,3600,1.0,3,7,1100,0.0,98119,47.6385,-122.37,1630,2048,0,115
704,130000.0,2,1.0,880,9000,1.0,3,5,880,0.0,98188,47.4672,-122.291,1410,10000,0,87
705,325000.0,2,1.0,1060,5703,1.0,4,6,1060,0.0,98198,47.3444,-122.327,2240,4416,0,69
706,440000.0,3,1.75,1530,7245,1.0,4,7,1530,0.0,98034,47.731,-122.191,1530,7490,0,31
707,550000.0,4,1.75,2480,14782,1.0,3,8,1460,0.0,98155,47.7646,-122.271,2910,10800,0,57
708,310000.0,3,1.75,1490,7150,1.0,5,6,1490,0.0,98059,47.5015,-122.124,1350,9100,0,48
711,243000.0,3,1.75,1450,12125,1.0,4,7,1450,0.0,98001,47.3575,-122.28,1210,12125,0,34
713,215000.0,4,1.0,1130,7400,1.0,4,7,1130,0.0,98003,47.3437,-122.316,1540,7379,0,46
715,250000.0,4,1.75,1710,7140,1.0,5,7,1010,0.0,98032,47.3745,-122.275,1770,8960,0,47
716,405500.0,3,1.5,1010,8108,1.0,5,7,1010,0.0,98155,47.7359,-122.309,1300,8108,0,61
717,452000.0,6,2.25,2660,13579,2.0,3,7,2660,1990.0,98125,47.7142,-122.286,1120,8242,1,78
718,730000.0,6,2.25,2660,13579,2.0,3,7,2660,1990.0,98125,47.7142,-122.286,1120,8242,1,78
721,565000.0,2,1.0,960,4080,1.0,5,7,960,0.0,98103,47.6893,-122.349,1300,4080,0,104
725,320000.0,3,1.5,1650,9380,1.0,5,7,1130,0.0,98058,47.4525,-122.162,1720,8856,0,37
726,210000.0,2,1.75,1440,5680,1.0,4,8,1440,0.0,98198,47.3825,-122.319,1320,3547,0,37
728,328000.0,3,1.75,1470,7650,1.0,3,7,1130,0.0,98059,47.4818,-122.161,1590,7500,0,32
730,501000.0,3,1.75,1970,7972,1.0,5,8,1370,0.0,98055,47.4908,-122.225,2460,9796,0,39
736,588000.0,3,1.0,1910,8167,1.0,4,8,1270,0.0,98117,47.7004,-122.368,1500,6816,0,64
737,605000.0,3,1.75,1920,7400,1.0,4,8,1260,0.0,98006,47.5633,-122.131,2360,8048,0,38
738,1300000.0,3,3.25,3400,5979,2.0,4,9,2290,0.0,98105,47.6585,-122.273,3090,6435,0,78
741,459000.0,2,1.75,1170,4887,1.0,3,6,1020,0.0,98117,47.695,-122.366,1170,5441,0,86
743,305000.0,3,1.0,1160,9750,1.0,3,7,1160,0.0,98077,47.7422,-122.073,1160,9650,0,48
744,395000.0,3,1.0,1500,4000,1.0,3,6,900,0.0,98117,47.6921,-122.38,950,4000,0,90
749,435000.0,4,1.5,1510,6460,1.0,3,7,1070,0.0,98034,47.7121,-122.214,1450,6630,0,45
751,950000.0,3,1.75,2150,4200,1.0,5,8,1140,0.0,98116,47.5671,-122.405,2510,7500,0,55
752,447000.0,3,1.0,1370,6001,1.0,5,7,1230,0.0,98108,47.5646,-122.317,1370,5520,0,71
754,850000.0,3,1.75,1370,3850,1.0,5,7,770,1988.0,98112,47.6374,-122.279,1390,3600,1,104
755,316500.0,3,1.75,1600,14250,1.0,3,7,1070,0.0,98023,47.3272,-122.355,2140,14960,0,36
756,942500.0,5,3.5,3750,9612,1.0,4,9,2030,0.0,98006,47.5511,-122.157,3270,9688,0,34
758,856600.0,4,2.25,2400,13430,1.0,4,9,2400,0.0,98005,47.5987,-122.178,2580,10077,0,51
759,405600.0,5,1.5,2830,4000,2.5,4,8,2830,0.0,98118,47.5132,-122.262,1480,4000,0,97
765,560000.0,3,2.25,2060,31400,2.0,3,8,2060,0.0,98074,47.6216,-122.056,2160,34500,0,31
766,824000.0,4,2.25,2490,9864,1.0,4,8,1290,0.0,98004,47.6051,-122.195,2360,9864,0,54
768,760000.0,4,2.5,2430,6099,1.0,5,8,1470,0.0,98115,47.6777,-122.287,2180,6099,0,50
771,341500.0,3,1.5,1130,7223,1.0,4,7,1130,0.0,98056,47.5089,-122.189,1320,7356,0,54
772,465250.0,5,2.0,1940,7642,1.5,3,7,1940,0.0,98177,47.7751,-122.38,1940,8724,0,58
773,450000.0,2,2.0,1100,3000,1.5,3,7,1100,2005.0,98117,47.6797,-122.362,1390,4000,1,103
775,420000.0,3,2.25,2000,8030,1.0,4,8,1000,0.0,98008,47.6188,-122.114,2070,8250,0,52
777,493000.0,4,2.0,1910,2874,1.0,3,7,1060,0.0,98122,47.6101,-122.295,1520,2874,0,105
780,305000.0,3,1.0,1250,23680,1.0,5,7,1250,0.0,98059,47.475,-122.11,1450,23680,0,48
781,400000.0,3,1.75,1590,8219,1.5,5,6,970,0.0,98034,47.7146,-122.217,2030,7504,0,77
783,715000.0,4,1.0,2000,4800,2.0,4,7,2000,0.0,98103,47.6583,-122.351,1260,1452,0,104
785,218000.0,5,1.75,1930,8040,1.0,4,8,1930,0.0,98023,47.3109,-122.376,2370,8000,0,49
786,500000.0,2,1.0,1280,5400,1.0,3,7,1280,0.0,98117,47.6949,-122.371,1540,5670,0,51
787,460000.0,4,2.0,2090,40419,1.0,4,7,2090,0.0,98027,47.4691,-121.993,2380,63162,0,31
790,522000.0,3,1.75,1730,8400,1.0,4,7,1400,0.0,98052,47.6792,-122.115,1830,8636,0,35
791,675000.0,4,2.5,2810,11120,2.0,3,9,2810,0.0,98074,47.6337,-122.044,3100,12672,0,33
795,429950.0,4,1.0,1760,7216,1.0,3,7,1090,0.0,98133,47.7041,-122.355,1180,3844,0,68
797,710000.0,4,2.0,1740,9000,1.0,5,8,1740,0.0,98033,47.6815,-122.198,1850,7700,0,57
800,650000.0,3,2.0,1340,2720,1.5,3,7,1340,0.0,98103,47.6518,-122.335,2030,4590,0,102
801,1220000.0,4,2.5,3190,8684,1.0,5,9,1680,0.0,98006,47.5619,-122.162,3160,8684,0,48
807,565000.0,3,2.75,2390,9966,1.0,5,8,1360,0.0,98006,47.5433,-122.185,2140,10713,0,38
810,345000.0,3,1.0,1250,7210,1.0,4,7,1250,0.0,98008,47.6329,-122.121,1530,8800,0,51
817,250000.0,2,2.0,1130,5500,1.0,4,6,1130,0.0,98030,47.3839,-122.225,1320,6600,0,74
820,325000.0,3,1.0,1490,57381,1.5,4,5,1490,0.0,98092,47.2597,-122.228,1580,101529,0,83
822,1100000.0,3,2.0,3010,5000,2.0,5,9,1890,0.0,98199,47.6347,-122.396,2688,5000,0,84
823,287500.0,3,1.0,1810,7200,1.0,4,7,1130,0.0,98133,47.7493,-122.351,1810,8100,0,61
824,431000.0,3,1.0,1810,7200,1.0,4,7,1130,0.0,98133,47.7493,-122.351,1810,8100,0,61
825,226000.0,3,1.0,970,5000,1.0,3,6,970,0.0,98118,47.5282,-122.279,1290,5875,0,47
826,825000.0,3,1.75,2010,3090,1.5,5,7,1510,0.0,98103,47.682,-122.348,1600,3150,0,89
827,175000.0,4,1.0,1300,6030,1.5,3,6,1300,0.0,98168,47.4778,-122.286,1240,6900,0,68
828,465750.0,3,1.5,1260,10350,1.0,3,7,1260,0.0,98008,47.6357,-122.123,1800,10350,0,56
829,659000.0,4,2.25,2610,24931,2.0,3,8,2610,0.0,98075,47.5771,-122.05,2550,18306,0,32
830,595000.0,3,1.75,1910,5753,1.0,3,8,1110,0.0,98115,47.6898,-122.327,1630,5580,0,74
833,662500.0,6,2.25,2450,25600,1.0,3,7,1340,0.0,98008,47.6061,-122.117,1850,10230,0,58
838,285000.0,4,1.75,2510,7440,1.0,4,8,1290,0.0,98032,47.3748,-122.276,1790,8000,0,53
842,428750.0,3,1.0,1620,30736,1.5,4,7,1620,1977.0,98006,47.5719,-122.119,2440,28826,1,104
843,330000.0,3,2.25,2300,35287,2.0,3,8,2300,0.0,98022,47.2477,-121.937,1760,47916,0,38
845,352000.0,3,2.25,1640,11050,1.0,4,8,1640,0.0,98059,47.4723,-122.121,1870,11050,0,43
846,664000.0,4,2.0,1530,4080,1.5,4,7,1530,0.0,98105,47.6645,-122.325,1860,4080,0,103
848,512000.0,3,1.75,1610,12555,1.0,3,7,1080,0.0,98052,47.6618,-122.136,1780,10374,0,38
851,287653.0,3,1.0,1050,16050,1.0,4,7,1050,1981.0,98038,47.3841,-122.006,1610,27600,1,55
853,450000.0,4,1.75,2390,23899,1.0,3,7,1750,0.0,98028,47.7557,-122.237,1840,33900,0,66
857,450000.0,4,2.75,2980,13260,1.0,4,8,1800,0.0,98056,47.5152,-122.197,1920,10731,0,36
859,166600.0,3,1.75,1150,8690,1.0,4,7,1150,0.0,98042,47.3729,-122.115,1330,7040,0,38
860,245000.0,1,0.75,380,15000,1.0,3,5,380,0.0,98168,47.481,-122.323,1170,15000,0,52
861,565000.0,3,1.0,910,5212,1.0,3,7,910,0.0,98115,47.6742,-122.284,1520,6300,0,64
862,539900.0,3,1.75,1650,10150,1.0,3,8,1230,0.0,98033,47.6963,-122.169,1930,8958,0,39
868,381156.0,2,1.0,1320,3090,1.0,4,7,1320,0.0,98118,47.5517,-122.276,1270,4120,0,107
869,289999.0,5,2.5,2180,8240,1.0,4,8,1220,0.0,98092,47.3122,-122.191,2050,7590,0,38
870,642450.0,3,1.75,1830,4160,1.0,3,7,1230,0.0,98144,47.5962,-122.288,1950,4160,0,96
871,469950.0,3,2.25,1620,8701,1.0,3,7,1220,0.0,98007,47.6071,-122.137,1600,7910,0,53
872,795000.0,3,2.0,2920,13650,1.0,5,8,1460,0.0,98033,47.6652,-122.188,2920,10988,0,40
873,785000.0,4,2.5,3300,10514,2.0,3,10,3300,0.0,98074,47.6323,-122.036,2820,11462,0,31
874,860000.0,3,2.25,3060,12095,2.0,3,10,3060,0.0,98006,47.5611,-122.106,3060,11455,0,32
875,147500.0,3,1.0,1530,8498,1.0,3,7,1530,0.0,98031,47.404,-122.203,1380,8498,0,56
876,390000.0,3,2.0,1910,11576,1.0,3,7,1410,0.0,98011,47.7356,-122.198,2040,8750,0,37
877,229000.0,3,1.0,1020,8100,1.0,3,7,1020,0.0,98198,47.3586,-122.314,1020,8100,0,61
878,185000.0,3,1.0,1150,8100,1.0,3,6,1150,0.0,98168,47.494,-122.307,1120,8100,0,83
879,414900.0,3,1.5,1260,9570,1.0,3,7,870,0.0,98115,47.7004,-122.305,1620,7000,0,74
880,200000.0,4,2.0,1920,4822,1.0,2,6,920,0.0,98136,47.5507,-122.381,1120,4822,0,101
881,225000.0,4,2.25,1800,9350,1.0,3,8,1800,0.0,98092,47.2959,-122.191,2060,8800,0,46
882,720000.0,3,1.75,2040,4000,2.0,5,7,1360,0.0,98105,47.6675,-122.289,1610,4000,0,91
883,930000.0,4,2.5,2200,4000,2.0,5,8,1430,0.0,98119,47.6402,-122.37,2100,4000,0,107
884,1270000.0,5,2.5,3200,17204,1.0,3,7,2160,0.0,98004,47.6209,-122.222,4090,15732,0,63
887,374000.0,3,1.5,1330,10640,1.0,3,7,1330,0.0,98011,47.7364,-122.193,1460,8520,0,39
890,1010000.0,4,1.0,1820,5400,1.5,3,8,1820,2014.0,98102,47.6476,-122.318,1820,5400,1,92
894,431650.0,5,2.5,1710,7700,1.5,3,7,1710,0.0,98007,47.5922,-122.146,1530,7700,0,53
895,980000.0,5,2.5,3160,11470,1.0,4,9,1780,0.0,98040,47.5368,-122.216,3260,11470,0,44
897,730000.0,4,2.25,2190,9009,2.0,4,8,1840,0.0,98033,47.6916,-122.188,2190,10251,0,38
903,300000.0,3,2.0,1480,6698,1.0,4,7,1080,0.0,98058,47.4614,-122.168,1850,7348,0,36
