,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren,age,basement
16627,339000.0,3,2.25,1970,7210,1.0,8,1380,0.0,98030,47.3821,-122.171,1970,7350,0,37,1.0
17385,199000.0,3,1.0,1510,9100,1.0,7,1510,0.0,98003,47.3331,-122.319,1180,7220,0,49,0.0
9455,250600.0,4,2.5,1930,8660,1.0,7,1120,0.0,98001,47.3261,-122.26,1830,9591,0,34,1.0
7011,870000.0,3,1.5,2420,5000,2.0,8,2200,0.0,98103,47.6744,-122.353,2070,5000,0,90,1.0
15910,1640000.0,3,2.5,3110,6765,2.0,9,2550,0.0,98115,47.6886,-122.276,2630,7626,0,69,1.0
13525,310000.0,4,1.75,1480,11200,1.0,7,1480,0.0,98059,47.5064,-122.141,1480,20310,0,46,0.0
10719,449900.0,3,1.75,1760,8266,1.0,7,1760,0.0,98133,47.7708,-122.339,1400,8519,0,61,0.0
17341,420000.0,5,2.5,2100,14395,1.0,7,1140,0.0,98155,47.7723,-122.317,1830,8700,0,32,1.0
11995,250000.0,3,1.75,1140,10400,1.0,7,1140,0.0,98003,47.2598,-122.311,1280,9800,0,32,0.0
227,264950.0,4,2.25,1720,9753,1.0,7,1120,0.0,98023,47.2922,-122.371,1510,9753,0,37,1.0
5327,279000.0,3,1.5,1780,16000,1.0,7,1240,0.0,98198,47.419,-122.322,1860,9775,0,55,1.0
13060,469000.0,4,2.5,2240,5624,1.0,7,1520,0.0,98108,47.5574,-122.308,2240,7495,0,54,1.0
11689,523000.0,3,1.5,1260,3135,1.5,8,1260,0.0,98116,47.5755,-122.388,1700,4180,0,84,0.0
10957,554729.0,4,2.5,2020,4350,2.0,9,1730,0.0,98199,47.6503,-122.41,1620,5800,0,72,1.0
16605,338500.0,2,1.0,720,6050,1.0,5,720,0.0,98125,47.7259,-122.29,1480,7280,0,64,0.0
8052,760000.0,4,2.25,2590,12600,2.0,9,2590,0.0,98006,47.5566,-122.162,2620,11050,0,36,0.0
19582,400000.0,3,1.0,1100,5100,2.0,7,1100,0.0,98117,47.679,-122.386,1540,5100,0,115,0.0
6623,187000.0,3,1.5,1280,4452,2.0,6,1280,0.0,98002,47.3344,-122.216,1070,4366,0,30,0.0
7942,332000.0,1,1.0,960,2640,1.0,7,760,0.0,98112,47.6223,-122.294,1620,3759,0,107,1.0
3687,179950.0,3,1.0,1130,9907,1.0,7,1130,0.0,98188,47.4362,-122.286,1320,9907,0,61,0.0
1065,140000.0,1,1.0,730,6890,1.0,4,730,0.0,98055,47.467,-122.215,1790,7969,0,89,0.0
16764,550000.0,4,3.5,3820,17745,2.0,8,2440,0.0,98108,47.557,-122.295,2520,9640,0,60,1.0
2283,225000.0,3,1.5,1310,10491,1.0,7,1310,0.0,98042,47.3682,-122.148,1430,9664,0,46,0.0
2188,568000.0,3,2.5,2320,57063,1.0,9,1790,0.0,98074,47.6163,-122.056,3290,7314,0,36,1.0
3782,284700.0,3,1.0,1700,8645,1.0,6,1700,0.0,98146,47.4899,-122.337,1500,7980,0,60,0.0
14716,524500.0,3,1.5,1580,3172,1.0,8,900,0.0,98117,47.6796,-122.393,1580,5000,0,69,1.0
2630,250000.0,3,1.0,1300,8284,1.0,7,1300,0.0,98003,47.3327,-122.306,1360,7848,0,47,0.0
14129,290000.0,3,1.75,1390,13200,2.0,7,1390,0.0,98045,47.4429,-121.771,1430,10725,0,36,0.0
16058,359950.0,3,1.75,1890,9100,2.0,7,1890,0.0,98133,47.7676,-122.339,1640,9100,0,63,0.0
5861,175000.0,2,1.75,1050,9800,1.5,6,1050,0.0,98019,47.7595,-121.473,1230,12726,0,40,0.0
5922,526000.0,2,2.0,1550,2400,1.5,7,1550,0.0,98103,47.654,-122.346,1180,1224,0,115,0.0
3045,479000.0,3,1.0,1340,13750,1.0,7,1340,0.0,98006,47.5771,-122.151,1430,11400,0,60,0.0
17199,197000.0,3,1.75,1690,7735,1.0,7,1060,0.0,98001,47.3324,-122.28,1580,7503,0,39,1.0
18005,255000.0,3,2.75,1900,16117,1.0,7,1900,0.0,98001,47.3144,-122.278,1640,19166,0,57,0.0
19042,399500.0,4,1.5,1660,6617,1.0,7,1660,0.0,98155,47.739,-122.323,950,7440,0,68,0.0
4463,197500.0,3,1.0,980,3090,1.5,6,980,0.0,98118,47.5525,-122.277,980,3090,0,112,0.0
9417,255000.0,4,2.0,2560,12155,1.0,7,1350,0.0,98003,47.3326,-122.323,1790,11906,0,55,1.0
10938,665000.0,3,2.25,2580,6000,2.0,8,1780,0.0,98144,47.5778,-122.289,2300,5995,0,90,1.0
10947,137900.0,3,1.75,1160,5082,1.0,6,580,0.0,98178,47.503,-122.262,1730,6000,0,73,1.0
199,385000.0,3,1.75,1350,155073,1.0,7,1350,0.0,98038,47.4058,-121.994,1560,50965,0,46,0.0
9405,1930000.0,5,4.25,4830,8050,2.5,11,3710,0.0,98144,47.5789,-122.286,4470,9194,0,101,1.0
7830,375000.0,4,2.0,2270,18450,1.0,7,2270,0.0,98001,47.3264,-122.262,2150,18450,0,54,0.0
12283,1710000.0,5,2.5,2660,6572,1.0,9,1960,0.0,98039,47.6176,-122.223,3960,14595,0,56,1.0
14045,410000.0,3,1.5,1750,32500,1.0,7,1750,0.0,98027,47.5316,-121.959,1820,102801,0,49,0.0
7469,1030000.0,3,1.0,2050,4800,2.0,8,1950,0.0,98112,47.6315,-122.311,2220,4800,0,93,1.0
8771,510000.0,2,1.0,1390,5544,1.0,7,930,0.0,98105,47.6696,-122.267,1710,6200,0,68,1.0
13558,682000.0,4,2.5,3600,203425,2.0,9,3400,0.0,98077,47.7597,-122.018,3150,202989,0,36,1.0
993,178500.0,2,1.0,740,6460,1.0,6,740,0.0,98146,47.5077,-122.344,1170,6975,0,62,0.0
3237,210000.0,3,2.25,1430,9150,1.0,7,1070,0.0,98023,47.3239,-122.35,1430,6364,0,31,1.0
11074,315000.0,3,2.0,1500,7828,1.0,7,1500,0.0,98058,47.4484,-122.158,1500,7700,0,48,0.0
17122,290000.0,3,2.25,1650,10336,1.0,7,1500,0.0,98133,47.7757,-122.35,1420,10260,0,53,1.0
19161,534000.0,4,1.75,2040,2750,1.5,6,1260,0.0,98105,47.6698,-122.3,1940,3750,0,89,1.0
17825,269950.0,4,2.5,2060,13500,1.0,7,1260,0.0,98042,47.4229,-122.153,1610,10714,0,47,1.0
18844,335000.0,4,1.75,2000,10890,1.0,7,1390,0.0,98003,47.3203,-122.321,1520,9250,0,54,1.0
970,265000.0,3,1.0,1070,9000,1.0,7,1070,0.0,98198,47.4061,-122.33,1840,12000,0,65,0.0
14796,250000.0,3,1.5,2030,14400,1.0,7,1310,0.0,98001,47.2639,-122.285,1330,14400,0,46,1.0
1125,170000.0,3,1.0,1480,5670,1.0,6,780,0.0,98106,47.5175,-122.36,760,5040,0,71,1.0
11435,514500.0,4,2.5,2990,9614,1.0,9,1740,0.0,98003,47.3424,-122.329,3370,12085,0,39,1.0
5708,263000.0,3,1.75,1410,8100,2.0,7,1410,0.0,98038,47.3617,-122.046,1560,8100,0,30,0.0
13328,280000.0,3,2.25,1810,7630,1.0,7,1810,0.0,98056,47.497,-122.18,1830,7594,0,56,0.0
5199,352000.0,2,0.75,760,33801,1.0,4,760,0.0,98059,47.4703,-122.076,1100,39504,0,84,0.0
14471,415000.0,3,1.75,1340,63597,1.0,7,1340,0.0,98038,47.4379,-122.011,1950,87120,0,52,0.0
14971,635000.0,4,2.5,4260,36360,1.5,8,4100,0.0,98155,47.764,-122.302,2430,17888,0,80,1.0
51,345000.0,5,2.5,3150,9134,1.0,8,1640,0.0,98056,47.4934,-122.189,1990,9133,0,49,1.0
2141,292500.0,4,1.75,2140,8162,1.0,7,1420,0.0,98023,47.3096,-122.377,2040,7632,0,47,1.0
8244,228950.0,3,1.75,1200,9085,1.0,7,1200,0.0,98023,47.2795,-122.353,1200,9085,0,47,0.0
10403,209950.0,4,1.0,1630,8400,1.0,6,1630,0.0,98023,47.3052,-122.362,1190,8989,0,53,0.0
3538,690000.0,4,3.5,1930,5400,1.5,7,1930,0.0,98116,47.5679,-122.409,1500,3340,0,95,0.0
16771,273000.0,3,1.75,1540,10545,2.0,6,1540,0.0,98045,47.4451,-121.763,1540,10000,0,37,0.0
1403,439000.0,4,2.25,2240,8300,2.0,8,2240,0.0,98011,47.7746,-122.197,2340,8500,0,37,0.0
3055,219950.0,3,1.5,1620,9310,1.0,7,1620,0.0,98042,47.3665,-122.107,1610,10640,0,48,0.0
18354,500000.0,3,1.0,940,10360,1.0,7,940,0.0,98033,47.688,-122.19,2019,10360,0,51,0.0
15215,1400000.0,4,3.0,3520,128502,2.0,10,3520,0.0,98072,47.7448,-122.117,3260,79714,0,34,0.0
8009,368500.0,4,2.75,2500,26400,1.0,8,1780,0.0,98031,47.3444,-122.084,2180,31900,0,38,1.0
15046,1050000.0,5,2.75,2520,18625,1.0,8,1660,0.0,98004,47.6409,-122.207,3000,16624,0,56,1.0
15533,910000.0,3,2.0,2700,6120,1.0,8,1350,0.0,98115,47.6731,-122.327,1700,4590,0,53,1.0
1435,535000.0,3,2.0,2040,5600,1.0,7,1120,0.0,98144,47.5959,-122.293,2120,4958,0,61,1.0
3062,490000.0,4,2.25,2090,10869,2.0,8,2090,0.0,98033,47.6715,-122.164,1800,17788,0,45,0.0
2221,535000.0,2,1.0,920,9000,1.0,6,920,0.0,98033,47.6831,-122.189,1760,8400,0,61,0.0
14819,397000.0,2,1.0,1030,12350,1.5,7,1030,0.0,98115,47.6984,-122.324,1790,6900,0,73,0.0
1220,130000.0,3,1.0,1110,7520,1.0,7,1110,0.0,98033,47.683,-122.176,1440,8400,0,55,0.0
13230,575000.0,3,2.25,2680,100188,2.0,8,1580,0.0,98027,47.4776,-122.02,2540,60548,0,37,1.0
2696,412000.0,2,1.0,1040,5120,1.0,7,1040,0.0,98122,47.6048,-122.312,1250,4000,0,114,0.0
3323,569000.0,5,3.0,3670,10583,1.0,8,2060,0.0,98155,47.7589,-122.277,2720,13865,0,63,1.0
1958,800000.0,4,1.5,1790,3952,1.5,8,1790,0.0,98103,47.68899999999999,-122.352,1200,3876,0,83,0.0
4478,474000.0,3,1.0,1140,4560,1.0,6,770,0.0,98117,47.6889,-122.362,1340,3980,0,71,1.0
18643,440000.0,4,2.75,2420,10200,1.0,8,1220,0.0,98034,47.72,-122.236,2240,9750,0,53,1.0
19499,267000.0,3,1.0,940,4700,1.0,6,940,0.0,98146,47.5117,-122.378,1020,5700,0,73,0.0
17470,270000.0,2,1.0,1150,3600,1.0,6,1150,0.0,98144,47.5729,-122.31,1160,4000,0,105,0.0
10242,85000.0,2,1.0,830,9000,1.0,6,830,0.0,98032,47.3813,-122.243,1160,7680,0,76,0.0
9934,1150000.0,6,3.75,4090,49542,2.0,9,3100,0.0,98005,47.6408,-122.153,2980,43357,0,31,1.0
6508,775000.0,3,1.0,1175,10454,1.0,6,1175,0.0,98004,47.6388,-122.218,2010,10800,0,66,0.0
4044,227064.0,3,1.5,1570,10824,2.0,7,1570,0.0,98118,47.54,-122.275,1530,8125,0,107,0.0
3458,329500.0,3,1.0,1810,13068,1.0,7,1360,0.0,98070,47.4482,-122.462,1400,13068,0,74,1.0
1093,430000.0,3,1.75,1810,7300,1.0,7,1240,0.0,98034,47.7299,-122.192,1460,7560,0,39,1.0
13024,435000.0,3,2.25,1740,8491,1.0,8,1240,0.0,98177,47.7758,-122.379,2080,8494,0,57,1.0
14613,260000.0,3,2.0,1170,5450,1.0,6,1170,0.0,98118,47.5276,-122.273,1340,6384,0,113,0.0
10224,233703.0,3,2.25,1650,3788,2.0,7,1650,0.0,98031,47.3908,-122.167,1510,3994,0,30,0.0
6114,185000.0,1,1.0,720,5000,1.0,6,720,0.0,98118,47.5289,-122.272,1170,5000,0,107,0.0
18773,330000.0,5,1.75,2100,7347,1.0,7,1070,0.0,98028,47.7751,-122.268,2170,9418,0,34,1.0
5779,739375.0,5,3.0,2640,3200,2.0,7,2140,0.0,98112,47.6188,-122.308,1540,2242,0,109,1.0
3904,490000.0,3,2.0,2370,12196,2.0,7,2370,0.0,98033,47.6734,-122.176,1380,12196,0,45,0.0
4085,135000.0,1,1.0,790,13062,1.0,6,790,0.0,98168,47.4919,-122.311,1240,7137,0,73,0.0
13922,419000.0,2,2.5,1470,2034,2.0,8,1470,0.0,98007,47.6213,-122.153,1510,2055,0,30,0.0
9382,371000.0,3,1.0,890,7200,1.0,7,890,0.0,98125,47.71,-122.286,1630,7455,0,64,0.0
12082,630000.0,4,2.5,3220,14463,2.0,8,3220,0.0,98074,47.6261,-122.047,2550,12109,0,37,0.0
6066,1100000.0,5,2.75,2890,22547,1.0,10,2150,0.0,98040,47.5476,-122.219,3010,17809,0,52,1.0
8101,395000.0,2,2.0,1960,4018,1.0,7,980,0.0,98108,47.5629,-122.32,1240,4641,0,65,1.0
12373,599990.0,3,2.25,2680,9162,1.0,8,1570,0.0,98027,47.5683,-122.091,2480,8261,0,37,1.0
583,439000.0,4,2.25,2060,10070,2.0,7,2060,0.0,98034,47.7258,-122.177,2060,8155,0,40,0.0
18821,685000.0,3,1.75,1940,7313,1.0,8,1440,0.0,98136,47.5239,-122.387,2160,7200,0,55,1.0
10091,312500.0,3,1.0,1170,7350,1.0,7,1170,0.0,98008,47.625,-122.117,1170,7350,0,55,0.0
14087,802000.0,2,1.75,2110,8700,1.0,9,1760,0.0,98146,47.4912,-122.365,2120,9500,0,55,1.0
632,426700.0,3,1.75,2080,7700,1.0,7,1600,0.0,98056,47.5375,-122.178,1680,7700,0,47,1.0
18889,550000.0,4,1.0,2420,15520,2.0,7,2420,0.0,98006,47.5744,-122.137,1630,9965,0,70,0.0
17480,959750.0,4,3.0,3060,50002,1.0,8,2460,0.0,98008,47.6205,-122.096,2740,16181,0,58,1.0
1569,284950.0,4,1.5,2000,6778,1.0,7,1170,0.0,98198,47.3708,-122.311,1940,7531,0,53,1.0
2310,260000.0,3,1.0,1190,11120,1.0,6,1190,0.0,98024,47.5687,-121.898,1230,12720,0,68,0.0
5531,681000.0,3,1.0,1700,6356,1.5,7,1700,0.0,98118,47.5677,-122.281,2080,6000,0,108,0.0
18839,440000.0,3,2.25,1760,10835,1.0,8,1290,0.0,98027,47.522,-122.048,2050,10488,0,39,1.0
2225,465000.0,3,1.75,1490,10757,1.0,7,1060,0.0,98034,47.72,-122.229,1490,10609,0,49,1.0
1279,345000.0,3,1.0,1250,17380,1.0,7,1250,0.0,98072,47.7502,-122.108,1410,18200,0,45,0.0
1499,206135.0,3,1.0,1340,11070,1.0,7,1340,0.0,98030,47.3527,-122.178,1650,7630,0,37,0.0
27,667000.0,3,1.0,1400,1581,1.5,8,1400,0.0,98112,47.6221,-122.314,1860,3861,0,106,0.0
3899,978500.0,3,2.25,2060,7080,2.0,9,1800,0.0,98199,47.6455,-122.409,3070,7500,0,75,1.0
13206,713500.0,5,2.75,2920,9163,1.0,8,1520,0.0,98006,47.5668,-122.169,2250,9163,0,39,1.0
19102,827000.0,4,2.5,3230,12100,1.0,9,1870,0.0,98006,47.562,-122.146,2670,10200,0,38,1.0
16683,1150000.0,3,2.5,2100,15120,1.0,8,2100,0.0,98004,47.6201,-122.222,3070,16078,0,62,0.0
19214,395000.0,3,1.5,1080,2940,1.5,7,1080,0.0,98115,47.6832,-122.304,1400,4930,0,95,0.0
7196,995000.0,4,3.5,2780,9550,2.0,10,2530,0.0,98166,47.45399999999999,-122.373,2724,10634,0,37,1.0
15679,645000.0,3,3.75,2050,6000,2.0,7,1550,0.0,98103,47.6873,-122.332,1780,4000,0,105,1.0
11653,410000.0,3,2.25,1790,5794,1.5,7,1380,0.0,98072,47.7477,-122.171,2140,7769,0,30,1.0
14230,589000.0,3,1.75,920,3600,1.0,6,820,0.0,98119,47.6386,-122.365,1620,3600,0,111,1.0
12881,285950.0,2,1.0,710,7120,1.0,6,710,0.0,98146,47.5122,-122.374,1100,7020,0,73,0.0
15483,601002.0,4,2.5,2050,8094,1.0,8,1050,0.0,98052,47.6614,-122.138,1990,9020,0,39,1.0
7701,592500.0,2,2.0,1340,5350,1.5,8,1340,0.0,98199,47.6384,-122.403,2210,5350,0,74,0.0
16924,240000.0,3,2.0,1030,11118,1.0,7,1030,0.0,98003,47.3463,-122.308,1300,7920,0,45,0.0
17286,669000.0,3,1.0,1560,4500,1.5,7,1560,0.0,98112,47.6204,-122.292,1530,4500,0,100,0.0
6570,300000.0,2,1.5,1300,6120,1.0,6,820,0.0,98146,47.5088,-122.338,1250,6120,0,70,1.0
9411,246000.0,3,1.5,1630,10200,1.0,8,1300,0.0,98023,47.3155,-122.364,1960,6700,0,39,1.0
15265,696950.0,4,2.75,2450,5376,1.5,7,1550,0.0,98117,47.6865,-122.396,1920,5264,0,95,1.0
10211,450000.0,4,1.75,1850,7730,1.0,7,1100,0.0,98133,47.7481,-122.355,2260,8581,0,59,1.0
3487,325088.0,4,1.0,1400,6739,1.0,7,1000,0.0,98108,47.5402,-122.298,1500,6380,0,61,1.0
9301,775000.0,4,3.0,2000,5304,1.5,7,2000,0.0,98115,47.6762,-122.285,1670,5304,0,68,0.0
1328,567000.0,5,2.25,2100,6936,1.0,8,1600,0.0,98033,47.6737,-122.169,2100,8661,0,41,1.0
170,284000.0,3,1.75,1560,21000,1.0,7,1560,0.0,98166,47.4776,-122.337,1070,7920,0,61,0.0
4367,499950.0,4,1.75,1520,7700,1.0,7,1520,0.0,98034,47.7356,-122.191,1520,7500,0,48,0.0
5970,509007.0,3,1.75,1800,7620,1.0,8,1350,0.0,98177,47.7165,-122.361,1770,7620,0,64,1.0
3695,632500.0,4,2.0,1770,5000,2.0,7,1770,0.0,98107,47.6748,-122.386,1550,5000,0,109,0.0
6300,313000.0,2,1.0,1180,4900,1.0,6,1180,0.0,98027,47.5321,-122.029,1650,7121,0,61,0.0
18817,835000.0,3,2.25,2120,54014,2.0,9,2120,0.0,98005,47.6482,-122.159,3280,50690,0,51,0.0
1409,750000.0,3,2.5,2360,12987,2.0,8,2360,0.0,98006,47.5471,-122.149,2480,11665,0,32,0.0
10170,804000.0,5,3.5,2770,9305,2.0,9,2770,0.0,98006,47.5628,-122.114,2520,9773,0,30,0.0
8035,850000.0,3,2.25,2220,3707,2.0,8,1620,0.0,98122,47.617,-122.286,2030,4850,0,96,1.0
3659,400000.0,2,1.0,610,4560,1.0,5,610,0.0,98136,47.5498,-122.383,930,1392,0,97,0.0
6219,292000.0,3,2.25,1780,9720,1.0,8,1280,0.0,98059,47.4762,-122.156,1710,9790,0,34,1.0
18283,549900.0,3,1.5,1380,3031,1.5,7,1380,0.0,98117,47.6889,-122.38,1440,4005,0,86,0.0
10873,485000.0,4,1.0,1150,2560,1.5,7,1150,0.0,98109,47.6368,-122.355,1890,3000,0,106,0.0
15785,385000.0,4,1.75,1800,10890,1.5,6,1800,0.0,98027,47.5312,-122.04,1530,9818,0,103,0.0
17877,615000.0,5,2.25,2480,12070,2.0,9,2480,0.0,98074,47.631,-122.052,2570,12000,0,37,0.0
908,435000.0,3,1.0,1400,4800,1.0,6,700,0.0,98136,47.5499,-122.391,1470,6000,0,98,1.0
19543,400000.0,3,1.0,900,4084,1.5,7,900,0.0,98117,47.684,-122.393,1280,4080,0,105,0.0
4644,380000.0,2,1.0,1140,75132,1.0,7,1140,0.0,98077,47.7349,-122.074,2570,35200,0,59,0.0
16081,549000.0,5,2.5,3440,12350,1.0,9,1760,0.0,98003,47.3427,-122.325,3440,12763,0,39,1.0
18763,235000.0,2,1.0,670,5600,1.0,6,670,0.0,98108,47.5498,-122.304,1960,7176,0,112,0.0
10316,554500.0,3,2.25,1880,6565,1.0,8,1420,0.0,98008,47.6396,-122.113,2060,7280,0,43,1.0
18610,588000.0,4,2.25,2580,7344,2.0,8,2580,0.0,98027,47.5647,-122.09,2390,7507,0,38,0.0
9220,875000.0,5,2.5,2530,8564,2.0,8,2530,0.0,98006,47.5622,-122.153,2480,8714,0,39,0.0
17816,330000.0,3,1.0,1160,9600,1.0,7,1160,0.0,98077,47.7419,-122.073,1160,9730,0,48,0.0
1217,307000.0,3,1.75,1410,16105,1.0,7,1410,0.0,98014,47.6927,-121.913,1550,18615,0,33,0.0
5197,389000.0,3,2.0,2080,12972,1.0,7,1250,0.0,98070,47.3733,-122.432,1530,10089,0,34,1.0
16421,539000.0,3,2.0,2260,9568,1.0,8,1780,0.0,98074,47.6457,-122.058,2250,9744,0,30,1.0
8516,453000.0,3,2.0,1430,9583,1.0,7,1430,0.0,98034,47.7206,-122.197,1890,11100,0,51,0.0
1291,550000.0,3,1.0,1130,7500,1.0,7,880,0.0,98117,47.6973,-122.389,2190,5250,0,68,1.0
14596,309000.0,4,2.0,2240,9240,1.0,7,1120,0.0,98032,47.3666,-122.288,2040,8250,0,47,1.0
2701,373500.0,2,1.0,800,3330,1.0,7,800,0.0,98107,47.6566,-122.358,1300,4320,0,97,0.0
5908,785000.0,3,2.0,1600,9638,1.0,7,1600,0.0,98040,47.5753,-122.224,1800,11400,0,63,0.0
7135,320000.0,3,1.75,2220,11646,1.0,7,1270,0.0,98028,47.7762,-122.27,1490,10003,0,65,1.0
9065,220000.0,3,1.0,1230,9720,1.0,7,1230,0.0,98042,47.3266,-122.138,1230,9720,0,46,0.0
6361,320000.0,4,1.75,1730,9520,1.0,7,1730,0.0,98059,47.4756,-122.157,1550,11211,0,44,0.0
775,420000.0,3,2.25,2000,8030,1.0,8,1000,0.0,98008,47.6188,-122.114,2070,8250,0,52,1.0
8126,170000.0,1,1.0,480,4560,1.0,5,480,0.0,98065,47.5253,-121.826,890,4803,0,93,0.0
1702,469000.0,3,2.25,1820,8446,2.0,8,1820,0.0,98034,47.7208,-122.236,1850,8437,0,37,0.0
2945,225000.0,3,1.0,940,9272,1.0,7,940,0.0,98148,47.4353,-122.335,1270,9375,0,61,0.0
5552,465425.0,4,2.75,2430,20720,1.0,7,2430,0.0,98072,47.775,-122.139,2580,26950,0,48,0.0
8147,309933.0,3,1.75,1820,78408,1.0,6,1220,0.0,98042,47.3364,-122.128,1340,78408,0,65,1.0
2760,555000.0,3,1.75,2040,6000,1.0,7,1120,0.0,98116,47.5688,-122.397,1530,6250,0,57,1.0
17167,400000.0,4,1.5,2150,11026,1.0,7,2150,0.0,98028,47.7635,-122.263,1760,10283,0,63,0.0
12593,730000.0,7,2.75,3110,4400,1.5,7,2010,0.0,98105,47.6684,-122.319,1240,4280,0,101,1.0
9466,215000.0,3,1.75,1770,29004,1.0,8,1770,0.0,98023,47.3204,-122.364,2300,24534,0,56,0.0
4949,474900.0,3,2.25,1800,43647,1.0,8,1800,0.0,98072,47.7757,-122.132,2480,25608,0,39,0.0
165,370000.0,3,1.75,1580,7000,1.0,7,1180,0.0,98034,47.7209,-122.168,1640,7500,0,39,1.0
880,200000.0,4,2.0,1920,4822,1.0,6,920,0.0,98136,47.5507,-122.381,1120,4822,0,101,1.0
1384,719000.0,3,2.5,2120,9307,2.0,9,2120,0.0,98006,47.5477,-122.141,2290,11524,0,31,0.0
15758,855000.0,5,1.5,1930,4500,1.5,8,1930,0.0,98112,47.6401,-122.303,2083,4500,0,86,0.0
5838,203000.0,3,1.75,1610,9000,1.0,7,1100,0.0,98092,47.3187,-122.179,1610,8000,0,37,1.0
9490,860000.0,3,2.5,2370,55321,3.0,8,2370,0.0,98074,47.6148,-122.057,2590,41553,0,33,0.0
3220,262000.0,1,0.75,520,12981,1.0,3,520,0.0,98022,47.2082,-121.995,1340,12233,0,95,0.0
5014,285000.0,3,1.5,1780,12231,1.0,8,1780,0.0,98003,47.335,-122.321,2460,12663,0,59,0.0
6369,435000.0,3,1.75,1750,16748,1.0,7,1330,0.0,98072,47.7421,-122.089,1750,16050,0,37,1.0
11404,106000.0,1,1.0,560,5700,1.0,5,560,0.0,98146,47.511,-122.359,1120,5000,0,68,0.0
3410,189000.0,2,1.0,790,7128,1.0,6,790,0.0,98168,47.4873,-122.324,1110,7150,0,71,0.0
8356,570000.0,3,1.5,1300,7287,1.0,7,1300,0.0,98033,47.6889,-122.187,1300,9129,0,50,0.0
1139,625000.0,4,2.0,2020,6867,1.0,8,1010,0.0,98115,47.7,-122.292,1250,6842,0,73,1.0
2931,276000.0,3,1.75,2240,9200,1.0,7,1440,0.0,98001,47.2635,-122.284,1740,9600,0,47,1.0
3456,1080000.0,4,2.5,3000,10920,1.0,8,1550,0.0,98040,47.5347,-122.227,2380,10920,0,46,1.0
19057,425000.0,3,2.5,2650,144183,1.0,8,2650,0.0,98042,47.4212,-122.144,1940,41210,0,48,0.0
14333,660000.0,3,1.75,1980,3300,1.5,7,1140,0.0,98115,47.6733,-122.298,1590,5000,0,89,1.0
8708,445000.0,5,1.75,2460,6846,1.5,7,1340,0.0,98108,47.5445,-122.321,1410,4800,0,104,1.0
14485,479000.0,3,2.5,1710,8998,2.0,8,1710,0.0,98052,47.7236,-122.11,1710,9859,0,33,0.0
6877,266000.0,2,1.0,700,5559,1.0,6,700,0.0,98155,47.7492,-122.311,1230,8100,0,66,0.0
5453,264000.0,4,1.75,1820,8118,1.0,7,1080,0.0,98031,47.4104,-122.172,1810,8050,0,35,1.0
18948,420000.0,3,1.5,1130,5413,1.0,7,940,0.0,98125,47.7021,-122.32,1400,7168,0,69,1.0
6058,228000.0,3,1.0,1000,16376,1.0,7,1000,0.0,98059,47.4825,-122.108,1420,16192,0,56,0.0
15599,227000.0,2,1.0,1040,9100,1.0,7,1040,0.0,98133,47.7407,-122.347,1950,13228,0,78,0.0
13304,580000.0,2,1.0,1650,9780,1.0,7,950,0.0,98199,47.6549,-122.394,1650,5458,0,72,1.0
17152,360000.0,3,1.0,1660,9600,1.0,7,1660,0.0,98034,47.708,-122.216,2020,9600,0,52,0.0
1571,525000.0,4,2.5,2400,10070,1.0,7,1510,0.0,98034,47.7104,-122.24,2030,9964,0,48,1.0
14310,549010.0,2,1.75,1560,4141,1.0,7,880,0.0,98117,47.6863,-122.382,1210,4141,0,73,1.0
838,285000.0,4,1.75,2510,7440,1.0,8,1290,0.0,98032,47.3748,-122.276,1790,8000,0,53,1.0
2264,210000.0,5,1.75,2340,9148,2.0,7,2340,0.0,98198,47.4232,-122.324,1390,10019,0,58,0.0
4572,421000.0,3,2.5,1930,4505,1.0,7,1440,0.0,98198,47.3459,-122.326,1550,4505,0,42,1.0
13312,350000.0,3,1.5,1870,9000,1.0,7,1120,0.0,98108,47.5224,-122.318,1850,6000,0,92,1.0
6667,215000.0,3,1.0,960,9563,1.0,7,960,0.0,98023,47.2864,-122.357,1280,9600,0,48,0.0
5535,538000.0,3,1.75,1770,8050,1.0,7,1020,0.0,98008,47.5862,-122.118,2000,7875,0,52,1.0
202,470000.0,3,1.0,1010,5000,1.0,7,1010,0.0,98107,47.675,-122.394,1680,5000,0,63,0.0
16005,377000.0,3,1.75,1820,34800,1.0,6,1820,0.0,98027,47.4616,-121.98,2570,52707,0,48,0.0
14565,719000.0,3,1.75,1800,5816,1.0,7,900,0.0,98199,47.6529,-122.407,1650,5816,0,68,1.0
4837,359000.0,3,2.5,2430,7857,2.0,8,1730,0.0,98055,47.4546,-122.211,2160,8740,0,35,1.0
9537,305000.0,4,2.25,2050,12581,2.0,7,2050,0.0,98002,47.3215,-122.204,1620,7400,0,37,0.0
11804,380000.0,3,1.0,1380,5400,1.0,7,1380,0.0,98125,47.7134,-122.288,1190,6075,0,61,0.0
9861,240000.0,3,1.0,1310,7125,1.0,7,1310,0.0,98042,47.3739,-122.148,1650,7290,0,37,0.0
16877,1020000.0,3,2.5,2920,5629,1.0,8,1460,0.0,98199,47.642,-122.405,2380,5000,0,60,1.0
