,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,ren,age
605,469000.0,4,2.75,3550,13938,1.0,5,8,2100,0.0,98188,47.425,-122.283,2050,9000,0,49
3005,524000.0,2,2.0,1450,2272,1.0,4,6,750,0.0,98112,47.633,-122.282,2170,4370,0,91
4984,335000.0,3,1.75,2430,9133,1.0,4,7,1410,0.0,98059,47.5116,-122.157,1980,9592,0,37
17791,380000.0,3,1.5,1430,11173,1.0,1,7,1430,0.0,98006,47.5734,-122.153,1520,11659,0,60
9028,250000.0,1,1.0,1100,4373,1.0,2,6,820,0.0,98166,47.4653,-122.338,1100,7500,0,68
785,218000.0,5,1.75,1930,8040,1.0,4,8,1930,0.0,98023,47.3109,-122.376,2370,8000,0,49
8054,505000.0,3,1.75,1240,4550,1.5,4,7,1240,0.0,98116,47.5803,-122.398,2110,5700,0,64
5848,512500.0,3,1.75,1610,7200,1.0,3,7,1180,0.0,98007,47.5966,-122.144,1520,7973,0,39
1720,345000.0,3,1.0,1340,9339,1.0,5,7,1340,0.0,98056,47.5407,-122.177,1310,9350,0,55
862,539900.0,3,1.75,1650,10150,1.0,3,8,1230,0.0,98033,47.6963,-122.169,1930,8958,0,39
14500,234500.0,4,2.5,1960,7875,1.0,3,7,1220,0.0,98001,47.3427,-122.274,2030,7650,0,37
6300,313000.0,2,1.0,1180,4900,1.0,5,6,1180,0.0,98027,47.5321,-122.029,1650,7121,0,61
15037,675000.0,6,1.75,2740,6360,1.0,3,8,1370,0.0,98146,47.5062,-122.385,2150,6600,0,62
14775,240000.0,3,1.75,1520,9600,1.0,3,8,1520,0.0,98023,47.3263,-122.365,2060,9600,0,49
16519,651000.0,3,1.5,1890,4400,1.5,5,7,1890,0.0,98105,47.6662,-122.326,1620,4080,0,96
19414,700000.0,3,1.5,2240,7227,2.0,3,9,1440,0.0,98008,47.6208,-122.093,3150,16150,0,38
13146,252500.0,2,1.5,1280,8710,1.0,3,7,1280,0.0,98058,47.4472,-122.16,1520,9375,0,48
11275,312000.0,3,2.25,1540,5338,1.0,5,7,770,0.0,98115,47.6942,-122.304,1680,6525,0,61
567,671500.0,5,2.75,2160,4000,1.5,5,7,1530,0.0,98105,47.667,-122.289,2040,4000,0,88
16042,367500.0,3,1.0,1570,10050,1.0,3,7,1570,0.0,98028,47.736,-122.231,2540,9940,0,52
16368,490000.0,3,2.25,1630,7573,1.0,3,7,1230,0.0,98034,47.7273,-122.211,1550,7695,0,32
4966,239000.0,3,1.75,1470,8925,1.0,4,7,1470,0.0,98022,47.2026,-122.0,1430,9282,0,58
17695,1080000.0,3,2.75,2770,5800,1.0,4,8,1650,0.0,98199,47.6496,-122.413,2340,5800,0,56
936,299995.0,2,1.0,1060,7200,1.0,4,6,1060,0.0,98155,47.7463,-122.315,1850,8291,0,64
15358,547500.0,3,2.0,1850,9570,1.0,4,7,950,0.0,98115,47.697,-122.322,1430,6380,0,75
17980,320000.0,2,1.0,1802,11225,1.0,3,7,1802,0.0,98125,47.7205,-122.323,1810,7332,0,54
451,333500.0,3,1.75,1220,9732,1.0,3,7,1220,0.0,98011,47.7736,-122.214,1630,10007,0,50
6719,703300.0,3,2.0,1980,3525,1.5,4,8,1590,0.0,98117,47.6847,-122.368,1760,3760,0,83
6451,810000.0,4,1.75,2000,3988,1.0,4,7,1000,0.0,98116,47.5925,-122.391,1690,4144,0,57
1422,340895.0,2,1.0,920,8612,1.0,5,7,920,0.0,98155,47.734,-122.301,1500,7956,0,68
7416,935100.0,4,3.5,3200,8049,1.0,3,8,2700,0.0,98005,47.5841,-122.172,1640,8506,0,35
1635,440000.0,2,1.75,1330,4903,1.0,3,7,1330,0.0,98052,47.6819,-122.161,1470,2735,0,30
13323,585000.0,3,1.0,1350,4800,1.5,3,7,1350,0.0,98116,47.5749,-122.412,1360,4800,0,87
19206,218250.0,3,1.0,1270,7344,1.0,3,7,970,0.0,98023,47.305,-122.371,1290,7300,0,48
11289,128000.0,3,1.0,910,11117,1.0,3,7,910,0.0,98003,47.3432,-122.309,1490,8416,0,60
9934,1150000.0,6,3.75,4090,49542,2.0,3,9,3100,0.0,98005,47.6408,-122.153,2980,43357,0,31
6205,575000.0,3,2.25,1700,3333,1.5,3,7,1100,0.0,98117,47.6784,-122.361,1700,3750,0,91
19430,490000.0,2,1.0,1760,5250,1.0,4,7,1000,0.0,98126,47.5577,-122.379,1760,5400,0,64
12618,230000.0,3,1.75,1400,6956,1.0,4,7,1400,0.0,98031,47.4233,-122.198,1400,9375,0,58
12722,375000.0,4,2.25,2020,12500,2.0,2,8,2020,0.0,98056,47.5403,-122.175,1800,13175,0,49
17044,637500.0,3,1.75,1680,10685,1.0,4,7,1680,0.0,98033,47.6556,-122.193,3340,10390,0,49
2571,455000.0,3,2.25,1470,4653,2.0,4,7,1470,0.0,98029,47.5667,-122.018,1560,4119,0,30
3496,980000.0,4,1.75,2260,17711,1.0,4,9,2260,0.0,98040,47.5498,-122.214,2880,16594,0,47
3783,374950.0,3,2.5,2540,11562,1.0,3,8,1290,0.0,98028,47.7614,-122.229,2230,10310,0,51
4538,300000.0,4,1.0,1730,177657,1.5,3,5,1730,0.0,98065,47.5163,-121.829,1400,45175,0,67
8666,242000.0,5,2.25,2340,7494,1.0,3,7,1170,0.0,98188,47.448,-122.28,1650,10125,0,64
17534,290000.0,4,2.75,2240,8162,2.0,5,7,1380,0.0,98133,47.7427,-122.34,1550,8163,0,69
8351,415000.0,2,1.0,910,3750,1.0,3,7,910,0.0,98117,47.6772,-122.369,1160,4000,0,111
7616,224500.0,3,1.75,1300,7735,1.0,4,7,1300,0.0,98022,47.1983,-122.0,1300,8941,0,35
1552,957500.0,4,2.25,2360,11523,2.0,4,10,2360,0.0,98040,47.5318,-122.224,2850,11362,0,47
11298,335000.0,3,1.0,1030,7200,1.0,3,6,880,0.0,98126,47.5255,-122.376,1030,7200,0,67
17018,303000.0,4,1.0,2300,9583,1.0,3,6,1220,0.0,98024,47.5671,-121.89,1200,11325,0,87
2719,223000.0,3,1.0,1030,9120,1.0,3,7,1030,0.0,98032,47.3607,-122.291,1470,10220,0,54
11161,350000.0,3,2.5,2010,14298,2.0,3,7,2010,0.0,98070,47.5069,-122.472,2010,14298,0,38
122,395000.0,2,1.0,770,6000,1.0,3,6,770,0.0,98117,47.6999,-122.364,1710,6000,0,62
11635,198000.0,3,1.5,1430,7347,1.0,3,7,820,0.0,98023,47.2927,-122.369,1430,8723,0,35
5244,205000.0,3,1.0,1050,8498,1.0,3,7,1050,0.0,98031,47.4038,-122.203,1340,8498,0,57
11070,344950.0,4,1.75,2240,7500,1.0,4,7,1120,0.0,98133,47.7466,-122.34,1440,7500,0,59
8407,212000.0,3,1.5,1690,9600,1.0,3,7,1210,0.0,98038,47.3857,-122.079,1450,9647,0,39
3035,285000.0,4,1.75,2080,13629,1.0,4,7,1040,0.0,98178,47.4866,-122.232,1780,14659,0,60
8653,139000.0,3,1.0,1100,17334,1.0,3,7,1100,0.0,98001,47.3003,-122.27,1530,18694,0,37
8458,324950.0,3,1.0,1210,7440,1.0,3,7,1210,0.0,98155,47.7402,-122.323,1120,7440,0,66
14154,619000.0,4,1.75,1660,3800,1.5,3,7,1660,0.0,98115,47.6883,-122.314,1660,3767,0,89
2082,1250000.0,3,2.5,2070,4944,2.0,3,9,2070,0.0,98112,47.6256,-122.284,3300,6179,0,85
6617,550000.0,3,1.75,1880,45738,1.0,4,8,1410,0.0,98072,47.7662,-122.114,2340,38556,0,35
6676,325500.0,4,1.75,2290,8142,1.0,4,7,1490,0.0,98055,47.4564,-122.211,1840,8142,0,46
7841,175000.0,3,1.0,1150,8924,1.0,3,6,1150,0.0,98030,47.3865,-122.217,1492,8924,0,72
17836,620047.0,4,1.75,1760,6000,1.0,3,7,880,0.0,98119,47.6508,-122.373,2040,6000,0,69
4925,220650.0,2,1.75,1460,10500,1.0,3,7,1460,0.0,98045,47.4461,-121.768,1340,9600,0,35
17750,583500.0,4,1.75,2860,48351,1.0,3,8,1710,0.0,98077,47.7605,-122.085,2460,43560,0,37
3026,505000.0,4,3.0,2280,7400,1.0,3,7,1340,0.0,98125,47.71100000000001,-122.306,1540,7500,0,37
6714,301000.0,2,1.0,910,9000,1.0,3,5,910,0.0,98065,47.526,-121.81,1290,9000,0,92
19582,400000.0,3,1.0,1100,5100,2.0,4,7,1100,0.0,98117,47.679,-122.386,1540,5100,0,115
16751,310000.0,3,1.75,1490,9120,1.0,5,7,1490,0.0,98059,47.4806,-122.163,1340,8040,0,56
801,1220000.0,4,2.5,3190,8684,1.0,5,9,1680,0.0,98006,47.5619,-122.162,3160,8684,0,48
12492,311000.0,3,2.75,1400,7880,1.0,3,7,1000,0.0,98056,47.5095,-122.193,1400,7279,0,34
5599,270000.0,3,1.0,1130,7920,1.0,3,7,1130,0.0,98059,47.4852,-122.125,1390,8580,0,54
11387,550000.0,4,2.75,2230,9460,1.0,5,7,1480,0.0,98027,47.5246,-122.044,1760,10878,0,55
10601,562000.0,3,1.75,1880,5978,1.0,5,7,940,0.0,98144,47.5793,-122.294,1930,4770,0,58
17864,560000.0,3,1.75,1570,4375,1.0,3,7,970,0.0,98116,47.5889,-122.389,1790,5750,0,75
5880,1200000.0,4,2.25,2860,10702,2.0,3,10,2860,0.0,98004,47.6451,-122.189,2890,10572,0,33
5184,190000.0,2,1.0,670,3101,1.0,4,6,670,0.0,98118,47.5546,-122.274,1660,4100,0,67
938,350000.0,3,2.25,1580,47916,1.0,3,7,1580,0.0,98024,47.5583,-121.852,1980,75358,0,36
2585,265000.0,3,1.0,1080,4930,1.0,3,6,1080,0.0,98126,47.5209,-122.374,1100,5950,0,65
4320,459500.0,4,2.5,2060,8968,1.0,4,7,1190,0.0,98155,47.7686,-122.317,1350,8972,0,40
18949,890000.0,6,3.75,2770,5000,1.0,3,8,1870,0.0,98107,47.669,-122.365,1570,2108,0,46
9297,439000.0,3,2.25,1480,7565,1.0,3,7,1220,0.0,98034,47.7288,-122.191,1660,7565,0,38
3394,160000.0,2,1.0,1180,9350,1.0,3,6,1180,0.0,98178,47.4889,-122.259,1780,9306,0,97
12392,422500.0,3,1.0,1270,8920,1.0,5,7,1270,0.0,98056,47.534,-122.172,1590,8589,0,46
1451,235867.0,4,2.0,1330,5926,1.0,4,5,1330,0.0,98056,47.496,-122.19,1150,5485,0,73
14985,555950.0,2,1.0,1220,5040,1.0,3,7,1220,0.0,98117,47.6957,-122.364,1420,5040,0,54
8269,440000.0,3,1.0,1210,5750,1.5,4,7,1210,0.0,98136,47.5403,-122.391,1160,5000,0,105
14501,355000.0,2,1.0,1270,3200,1.0,4,7,960,0.0,98103,47.6565,-122.348,1410,1320,0,95
16251,847000.0,5,1.0,2550,4623,2.5,4,9,2550,0.0,98122,47.6092,-122.294,1570,3875,0,110
14690,475000.0,3,2.5,2130,8022,2.0,3,8,2130,0.0,98052,47.7252,-122.106,2130,7605,0,30
9291,400000.0,5,2.75,2470,19200,1.0,5,8,1250,0.0,98058,47.4496,-122.083,2140,35140,0,38
1998,470450.0,2,1.0,1010,3400,1.0,3,7,1010,0.0,98103,47.6711,-122.329,1800,3600,0,94
19191,585000.0,4,2.75,2890,6825,1.0,3,8,1560,0.0,98034,47.734,-122.182,1900,10120,0,42
17395,135000.0,3,1.0,830,9600,1.0,3,7,830,0.0,98032,47.3698,-122.297,1240,9198,0,56
922,800000.0,3,2.25,2380,11824,1.0,4,9,1450,0.0,98040,47.5371,-122.218,2750,11491,0,43
2967,855000.0,3,2.25,3440,10628,2.0,3,10,3440,0.0,98006,47.5647,-122.108,3170,11434,0,30
12844,240000.0,3,1.0,1040,7800,1.0,3,7,1040,0.0,98055,47.4804,-122.229,1780,8400,0,67
16827,446000.0,5,2.75,2190,12687,1.0,5,7,1370,0.0,98028,47.7762,-122.257,2280,10784,0,37
5099,569950.0,5,2.75,2510,28185,1.0,4,7,1600,0.0,98155,47.7719,-122.282,2910,14880,0,52
14575,1050000.0,4,2.25,2630,4000,2.0,5,9,1810,0.0,98102,47.6393,-122.317,2370,4700,0,106
15639,160000.0,3,1.0,880,8976,1.0,4,6,880,0.0,98023,47.3056,-122.368,990,8760,0,49
1988,962000.0,4,2.25,3320,20100,1.0,4,8,1810,0.0,98006,47.5566,-122.153,2450,9821,0,34
16700,85000.0,2,1.0,910,9753,1.0,3,5,910,0.0,98032,47.3897,-122.236,1160,7405,0,68
7327,483000.0,2,1.75,1400,4720,1.0,4,7,820,0.0,98116,47.5705,-122.392,1330,6786,0,88
10892,110700.0,2,1.0,680,8064,1.0,3,6,680,0.0,98188,47.469,-122.298,1340,10800,0,74
6654,414999.0,4,2.5,2150,10098,1.0,3,7,1090,0.0,98034,47.7166,-122.201,1880,10000,0,52
4466,355000.0,3,1.0,1600,5001,1.5,5,6,1080,0.0,98125,47.7232,-122.289,1340,5001,0,85
10358,680000.0,2,1.0,2140,6000,1.0,4,7,1070,0.0,98199,47.651,-122.399,1560,6000,0,69
15610,388000.0,3,1.75,1760,9277,1.0,4,7,1760,0.0,98146,47.4977,-122.358,1760,7650,0,53
1504,850000.0,3,1.0,2280,4600,1.0,3,8,1250,0.0,98119,47.6378,-122.372,1910,4000,0,79
13342,530000.0,4,2.25,2130,8640,1.0,3,7,1430,0.0,98034,47.7087,-122.198,2120,8826,0,46
17295,147500.0,3,1.75,1010,6552,1.0,3,7,1010,0.0,98042,47.375,-122.117,1010,6552,0,46
14130,690000.0,4,2.0,2230,5000,1.5,4,7,1510,0.0,98144,47.5772,-122.292,2140,5000,0,93
15540,348000.0,3,2.5,2370,7500,1.0,3,8,1620,0.0,98198,47.4091,-122.331,1960,8062,0,36
1234,270000.0,3,1.75,1800,7763,1.0,3,6,1470,0.0,98030,47.3766,-122.184,1440,7483,0,31
18966,203700.0,3,2.0,1660,7958,1.0,3,7,1130,0.0,98092,47.3187,-122.171,1550,7647,0,32
9867,264500.0,3,1.75,1650,16200,1.0,3,7,1650,0.0,98031,47.3926,-122.168,1650,8680,0,39
8326,925000.0,4,2.5,2910,48351,1.0,4,8,1910,0.0,98005,47.6495,-122.164,2760,43560,0,48
12663,627500.0,4,2.5,2540,11500,1.0,4,8,1640,0.0,98006,47.5609,-122.15,2820,9800,0,36
19311,159000.0,3,1.0,1360,20000,1.0,4,7,1360,0.0,98001,47.2861,-122.253,1530,9997,0,62
16760,457000.0,3,1.0,1170,3348,1.5,4,7,1170,0.0,98117,47.687,-122.378,1590,4219,0,91
2144,950000.0,4,1.75,2210,19025,1.0,4,7,1460,0.0,98004,47.5927,-122.203,2640,14999,0,63
12572,648000.0,5,2.25,2410,12000,2.0,4,8,2410,0.0,98006,47.5434,-122.175,2080,12000,0,42
9466,215000.0,3,1.75,1770,29004,1.0,3,8,1770,0.0,98023,47.3204,-122.364,2300,24534,0,56
2749,265000.0,4,1.5,1240,8158,1.0,4,7,1110,0.0,98198,47.3716,-122.31,1520,8147,0,54
18748,389000.0,3,1.0,1330,3740,1.5,3,6,1330,0.0,98118,47.5502,-122.274,1330,5053,0,112
8102,440000.0,6,3.0,2510,5310,1.0,4,7,1460,0.0,98108,47.5533,-122.304,1390,5407,0,71
17860,334200.0,3,1.75,1410,45302,1.0,3,7,1410,0.0,98019,47.7077,-121.914,2240,49222,0,35
11623,299999.0,4,2.0,1640,7200,1.0,5,6,820,0.0,98166,47.4791,-122.347,1640,8200,0,71
10036,362362.0,2,1.0,710,4000,1.0,3,6,710,0.0,98118,47.5535,-122.269,960,4000,0,106
11153,850000.0,3,2.5,3120,12406,2.0,3,9,1940,0.0,98006,47.5507,-122.141,3240,13141,0,32
1865,365000.0,2,1.0,990,8250,1.0,3,7,990,0.0,98133,47.7252,-122.331,1080,8168,0,60
3208,393820.0,2,2.0,1170,8251,1.0,3,7,1170,0.0,98115,47.6873,-122.291,1360,6798,0,74
13652,449950.0,4,1.5,1800,10150,1.5,4,7,1800,0.0,98034,47.7325,-122.242,1630,10660,0,57
1219,330000.0,4,2.5,2180,7210,1.0,3,7,1190,0.0,98011,47.7419,-122.181,2070,7210,0,43
4854,382500.0,3,1.75,1040,9000,1.0,4,7,1040,0.0,98027,47.5253,-122.043,1750,10878,0,48
12137,1110000.0,4,1.5,2310,13300,1.0,3,7,1890,0.0,98004,47.6232,-122.21,2840,12744,0,65
12797,302000.0,5,1.75,2360,8642,1.5,5,7,2060,0.0,98133,47.7617,-122.335,1950,8491,0,89
6324,334950.0,3,1.75,1880,16262,1.0,5,7,1880,0.0,98059,47.5089,-122.155,1900,7972,0,35
4098,269950.0,4,1.0,1440,9600,1.0,2,7,1440,0.0,98001,47.3168,-122.264,1740,43560,0,51
703,485000.0,4,2.0,1400,3600,1.0,3,7,1100,0.0,98119,47.6385,-122.37,1630,2048,0,115
13761,610000.0,4,2.5,2100,8800,1.0,5,8,1250,0.0,98033,47.6909,-122.186,2100,9000,0,35
5367,285000.0,2,1.0,920,5850,1.0,4,6,920,0.0,98108,47.5441,-122.304,1640,5476,0,115
10575,650000.0,4,2.25,2560,9731,2.0,4,7,2560,0.0,98034,47.7261,-122.246,1860,9731,0,42
12709,325000.0,3,1.5,1320,7560,1.0,3,6,840,0.0,98019,47.7451,-121.98,1210,7560,0,32
15841,312000.0,3,2.5,2070,25710,1.0,5,6,2070,0.0,98022,47.2032,-121.964,1350,17998,0,98
14567,95000.0,2,1.0,960,7000,1.0,3,4,960,0.0,98198,47.3864,-122.307,1850,8120,0,97
7625,540000.0,4,1.75,2260,19500,1.0,3,8,1450,0.0,98074,47.6555,-122.086,2980,19500,0,44
7574,678940.0,5,2.25,2610,4080,2.0,5,7,1750,0.0,98115,47.6757,-122.309,2160,4080,0,106
18447,219200.0,3,2.0,1680,7000,1.5,4,7,1680,0.0,98002,47.2775,-122.203,1540,7480,0,47
6376,605000.0,4,2.25,2260,11900,2.0,3,9,2260,0.0,98074,47.6415,-122.057,2470,11900,0,39
7064,678000.0,3,1.75,1670,7210,1.0,5,8,1670,0.0,98008,47.6344,-122.116,2200,7210,0,48
2272,299500.0,3,1.0,1280,6726,1.0,3,6,1280,0.0,98144,47.5724,-122.301,1630,5000,0,57
19365,211000.0,4,1.0,2100,9200,1.0,3,7,1050,0.0,98168,47.476000000000006,-122.292,1540,10033,0,56
8577,795000.0,3,2.0,2420,17859,1.0,5,9,1500,0.0,98034,47.7074,-122.246,2955,17859,0,36
17294,518000.0,4,2.5,2070,10244,1.0,3,8,1370,0.0,98006,47.5592,-122.178,2070,9683,0,46
4866,700000.0,3,1.5,1460,78408,1.0,4,7,1460,0.0,98075,47.59,-122.058,3320,7787,0,52
3775,605000.0,3,2.5,2460,138085,2.0,4,9,2460,0.0,98027,47.4572,-122.007,2090,219542,0,38
14173,299000.0,1,2.5,1980,7521,1.0,4,7,1180,0.0,98055,47.4343,-122.192,1980,8000,0,36
19085,399000.0,3,1.0,990,4250,1.0,4,7,840,0.0,98136,47.5392,-122.39,990,4500,0,91
7122,360000.0,4,1.5,1720,6417,1.0,3,7,1720,0.0,98125,47.7268,-122.311,1430,6240,0,62
9218,607000.0,4,2.0,1490,4054,1.5,5,7,1490,0.0,98115,47.6744,-122.301,1510,3889,0,89
14882,667500.0,3,2.0,2040,4841,1.0,4,7,1020,0.0,98115,47.6778,-122.302,1600,4841,0,66
13913,240000.0,3,2.0,1460,7526,1.0,3,7,1460,0.0,98003,47.3463,-122.304,1580,7526,0,47
7374,460000.0,3,1.75,1660,9900,2.0,3,8,1660,0.0,98033,47.6704,-122.184,1720,6600,0,37
4981,790000.0,5,3.25,3030,20446,2.0,3,9,2130,0.0,98008,47.6133,-122.106,2890,20908,0,39
730,501000.0,3,1.75,1970,7972,1.0,5,8,1370,0.0,98055,47.4908,-122.225,2460,9796,0,39
2729,283000.0,3,1.0,1740,5247,1.0,3,7,1270,0.0,98168,47.5049,-122.329,1070,5636,0,68
14273,975000.0,6,3.0,3420,22421,1.0,5,9,2270,0.0,98006,47.5508,-122.189,2430,15560,0,67
14819,397000.0,2,1.0,1030,12350,1.5,3,7,1030,0.0,98115,47.6984,-122.324,1790,6900,0,73
8752,270500.0,3,1.5,1952,8613,1.0,4,7,1652,0.0,98032,47.3715,-122.29,1400,8712,0,55
7255,508800.0,3,2.0,1720,10098,1.0,4,8,1140,0.0,98074,47.6231,-122.043,1840,10098,0,34
13733,530000.0,4,2.25,1940,8270,2.0,5,7,1940,0.0,98133,47.7567,-122.333,1800,7743,0,53
13330,349000.0,3,1.0,1010,8184,1.0,4,6,1010,0.0,98155,47.7416,-122.319,1010,8184,0,68
1585,453500.0,2,1.5,1710,4189,1.0,5,7,1160,0.0,98136,47.5286,-122.383,1530,5608,0,64
4543,221000.0,3,1.0,1240,5250,1.5,4,6,1240,0.0,98055,47.4917,-122.206,1240,5250,0,111
10950,271000.0,4,1.5,1800,9576,1.0,4,7,1800,0.0,98045,47.4664,-121.747,1370,9576,0,38
19562,270950.0,2,1.0,780,6250,1.0,3,6,780,0.0,98168,47.5099,-122.33,1280,7100,0,73
13115,545000.0,3,2.0,1900,9975,1.0,3,8,1500,0.0,98027,47.5307,-122.054,2140,9825,0,42
4023,1350000.0,4,2.0,2240,10296,1.0,5,8,2240,0.0,98004,47.6177,-122.217,2500,10918,0,67
3428,357250.0,3,1.5,1400,8840,1.0,4,6,1400,0.0,98125,47.7273,-122.309,1260,8840,0,63
5879,230000.0,3,1.0,680,2400,1.0,4,6,680,0.0,98144,47.5982,-122.299,1470,3600,0,112
12404,680000.0,3,2.25,2300,9914,2.0,4,8,2300,0.0,98027,47.5677,-122.086,2240,9032,0,35
12465,275000.0,3,1.75,1300,8099,1.0,4,7,1080,0.0,98056,47.5026,-122.172,1270,8099,0,39
5937,554000.0,2,1.0,820,3700,1.0,5,7,820,0.0,98040,47.588,-122.251,1750,9000,0,47
19062,350000.0,2,1.75,1430,7921,1.0,3,7,1430,0.0,98146,47.5088,-122.371,1290,8040,0,32
10218,335000.0,4,2.25,2030,13500,1.0,3,7,1230,0.0,98059,47.4596,-122.066,1830,13800,0,52
12298,385000.0,6,4.0,2700,7416,1.0,3,7,1350,0.0,98108,47.5525,-122.3,2260,5324,0,46
228,235000.0,3,1.0,1430,15246,1.0,4,7,980,0.0,98031,47.4075,-122.214,1960,13068,0,54
342,425000.0,3,1.75,2500,6840,1.0,3,8,1300,0.0,98125,47.7222,-122.32,1580,8691,0,58
18165,510000.0,4,2.5,2600,118666,1.0,3,7,1400,0.0,98027,47.54,-121.97,2440,131116,0,34
11207,393000.0,2,1.0,1020,4200,1.0,5,6,1020,0.0,98136,47.5319,-122.391,1660,4200,0,92
9207,340000.0,3,1.75,3400,46382,1.0,3,7,2050,0.0,98053,47.6458,-121.955,2320,20624,0,36
16670,585000.0,4,1.75,2470,131790,2.0,3,8,2470,0.0,98070,47.4421,-122.444,1470,92747,0,78
8008,606000.0,3,2.0,1980,7680,1.5,4,6,1070,0.0,98033,47.6839,-122.195,1330,8704,0,104
18417,1730000.0,4,3.0,3700,20570,1.0,4,10,1850,0.0,98004,47.6212,-122.224,3080,17595,0,39
2249,330000.0,3,1.0,1030,7620,1.0,3,7,1030,0.0,98126,47.5281,-122.375,1030,7560,0,62
466,465000.0,3,1.75,1480,6360,1.0,3,7,1480,0.0,98133,47.7311,-122.353,1480,6360,0,61
2945,225000.0,3,1.0,940,9272,1.0,3,7,940,0.0,98148,47.4353,-122.335,1270,9375,0,61
13857,624500.0,6,3.0,3030,31920,1.0,4,8,1670,0.0,98075,47.575,-122.033,2890,35100,0,35
6516,527000.0,4,2.25,2380,5250,1.0,4,7,1410,0.0,98008,47.6164,-122.115,2150,8560,0,54
14827,952000.0,3,2.5,2450,4400,2.0,4,9,1800,0.0,98102,47.6439,-122.319,2220,5500,0,93
17899,292000.0,3,1.75,2270,7156,1.0,3,7,1370,0.0,98168,47.4864,-122.316,1210,7156,0,67
2952,590000.0,3,2.75,2550,54014,2.0,4,8,1980,0.0,98072,47.7596,-122.117,2180,21600,0,48
6478,425500.0,4,1.75,1520,10630,1.0,4,7,1520,0.0,98034,47.7347,-122.193,1550,8039,0,48
8061,1480000.0,4,3.0,3050,6179,2.0,4,9,2330,0.0,98112,47.6253,-122.284,3020,6505,0,89
15374,270000.0,3,1.5,1890,9450,1.0,3,7,1090,0.0,98146,47.4829,-122.341,1470,8100,0,58
1757,535000.0,4,2.5,2710,12138,1.0,3,8,1700,0.0,98155,47.7657,-122.29,2390,10052,0,47
4931,440000.0,4,1.5,1690,3245,1.5,3,8,1690,0.0,98126,47.5445,-122.375,1380,1590,0,86
3286,193000.0,3,1.5,1180,9048,1.0,3,7,1180,0.0,98148,47.4327,-122.328,1460,8942,0,55
17124,367500.0,2,1.0,810,4800,1.0,3,6,810,0.0,98118,47.5614,-122.27,1040,4800,0,96
15133,520000.0,3,2.25,2210,10794,1.0,3,7,1540,0.0,98178,47.4911,-122.224,2230,10753,0,48
4116,661000.0,4,2.25,1990,4600,1.5,4,8,1420,0.0,98126,47.5638,-122.38,1810,5750,0,83
15992,395000.0,3,1.75,1740,6220,1.0,4,6,1740,0.0,98177,47.762,-122.362,1630,8418,0,61
4457,263500.0,3,1.75,1540,6273,1.0,4,6,770,0.0,98118,47.5305,-122.277,1140,5512,0,64
6356,250000.0,2,1.5,1088,1360,2.0,3,7,1088,0.0,98034,47.7094,-122.213,1098,1469,0,32
15820,670000.0,4,1.75,1930,9310,1.0,4,9,1930,0.0,98008,47.6158,-122.108,2110,10290,0,47
12847,446000.0,4,2.5,1530,8375,1.0,3,7,1020,0.0,98034,47.7174,-122.236,1650,9794,0,41
6988,385000.0,3,1.75,1560,5950,1.0,4,6,780,0.0,98125,47.719,-122.307,1320,7830,0,71
11310,1170000.0,5,2.75,2910,15118,1.0,5,9,1780,0.0,98006,47.5696,-122.183,2880,15253,0,43
4034,390000.0,4,1.0,1140,6250,1.5,3,6,1140,0.0,98126,47.5433,-122.375,1140,1370,0,57
2859,443000.0,2,1.0,1130,5413,1.0,3,7,880,0.0,98115,47.6971,-122.315,1250,5413,0,76
5305,390000.0,3,1.5,1650,8676,1.0,4,8,1130,0.0,98133,47.7471,-122.352,1400,8499,0,36
11750,350000.0,3,1.5,1550,40752,1.0,5,7,1550,0.0,98031,47.394,-122.202,1550,8000,0,61
19208,338000.0,5,2.0,1860,9000,2.0,3,7,1860,0.0,98045,47.4484,-121.772,1390,9752,0,35
19522,379950.0,3,1.5,1690,9144,1.0,4,7,1140,0.0,98028,47.739,-122.253,1840,10600,0,59
9397,380000.0,1,1.5,1200,44866,1.5,3,7,1200,0.0,98019,47.7205,-121.93,1480,67082,0,32
7034,430000.0,3,2.0,1730,9000,1.0,3,8,1370,0.0,98027,47.5202,-122.047,2390,10000,0,37
12293,583000.0,3,1.5,1800,10050,1.0,3,7,1800,0.0,98008,47.6344,-122.126,1610,10050,0,60
11655,675000.0,4,1.75,1530,3615,1.5,4,7,1530,0.0,98103,47.6529,-122.334,1650,4200,0,102
7495,250000.0,2,1.0,990,10556,2.0,3,7,990,0.0,98056,47.5118,-122.188,1350,7295,0,34
9350,329950.0,4,1.75,1740,7208,1.5,3,8,1740,0.0,98058,47.4483,-122.13,1680,7350,0,39
8302,450000.0,3,1.75,1400,13775,1.0,3,8,1400,0.0,98028,47.7413,-122.259,2200,10450,0,52
18610,588000.0,4,2.25,2580,7344,2.0,3,8,2580,0.0,98027,47.5647,-122.09,2390,7507,0,38
3697,610000.0,4,2.75,2090,8400,1.0,4,8,1240,0.0,98052,47.6872,-122.123,2340,9000,0,39
1070,360000.0,3,1.0,1050,9206,1.5,3,7,1050,0.0,98125,47.7071,-122.301,1380,6384,0,61
